"point"	"Date_nuit"	"julian_date"	"Mois"	"Heure"	"Minute"	"heure.rel"	"Espece_validee"	"NbCris"
"ID3"	"04/10/2014"	277	10	4	55	4.92	"Eptser"	22
"ID3"	"04/10/2014"	277	10	4	56	4.93	"Eptser"	5
"ID3"	"04/10/2014"	277	10	6	40	6.67	"Nyclei"	1
"ID3"	"05/10/2014"	278	10	19	50	-4.17	"Pippip"	26
"ID3"	"05/10/2014"	278	10	20	16	-3.73	"Nyclei"	3
"ID3"	"05/10/2014"	278	10	20	19	-3.68	"Rhihip"	11
"ID3"	"05/10/2014"	278	10	20	43	-3.28	"Pippip"	16
"ID3"	"05/10/2014"	278	10	21	16	-2.73	"Pipkuh"	3
"ID3"	"05/10/2014"	278	10	21	18	-2.7	"Pippip"	30
"ID3"	"05/10/2014"	278	10	21	19	-2.68	"Pippip"	7
"ID3"	"05/10/2014"	278	10	21	21	-2.65	"Pippip"	38
"ID3"	"05/10/2014"	278	10	21	21	-2.65	"Pippip"	17
"ID3"	"05/10/2014"	278	10	21	52	-2.13	"Pippip"	13
"ID3"	"05/10/2014"	278	10	21	53	-2.12	"Pippip"	21
"ID3"	"05/10/2014"	278	10	21	53	-2.12	"Pippip"	17
"ID3"	"05/10/2014"	278	10	22	0	-2	"Pippip"	18
"ID3"	"05/10/2014"	278	10	22	1	-1.98	"Pippip"	15
"ID3"	"05/10/2014"	278	10	22	4	-1.93	"Pippip"	33
"ID3"	"05/10/2014"	278	10	22	4	-1.93	"Pipkuh"	3
"ID3"	"05/10/2014"	278	10	22	7	-1.88	"Pippip"	27
"ID3"	"05/10/2014"	278	10	22	12	-1.8	"Pippip"	13
"ID3"	"05/10/2014"	278	10	22	12	-1.8	"Pippip"	25
"ID3"	"05/10/2014"	278	10	22	28	-1.53	"Pippip"	18
"ID3"	"05/10/2014"	278	10	22	28	-1.53	"Pippip"	6
"ID3"	"05/10/2014"	278	10	5	22	5.37	"Nyclei"	3
"ID3"	"06/10/2014"	279	10	20	32	-3.47	"Nyclei"	2
"ID3"	"06/10/2014"	279	10	20	32	-3.47	"Nyclei"	8
"ID3"	"06/10/2014"	279	10	20	45	-3.25	"Pippip"	15
"ID3"	"06/10/2014"	279	10	21	11	-2.82	"Pippip"	13
"ID3"	"06/10/2014"	279	10	21	11	-2.82	"Pippip"	4
"ID3"	"06/10/2014"	279	10	21	22	-2.63	"Pippip"	15
"ID3"	"06/10/2014"	279	10	21	22	-2.63	"Pippip"	3
"ID3"	"06/10/2014"	279	10	21	28	-2.53	"Pippip"	11
"ID3"	"06/10/2014"	279	10	21	28	-2.53	"Pippip"	18
"ID3"	"06/10/2014"	279	10	21	37	-2.38	"Nyclei"	6
"ID3"	"06/10/2014"	279	10	21	37	-2.38	"Nyclei"	6
"ID3"	"06/10/2014"	279	10	21	49	-2.18	"Nyclei"	4
"ID3"	"06/10/2014"	279	10	21	58	-2.03	"Nyclei"	7
"ID3"	"06/10/2014"	279	10	22	1	-1.98	"Pippip"	15
"ID3"	"06/10/2014"	279	10	22	1	-1.98	"Pippip"	10
"ID3"	"06/10/2014"	279	10	0	29	0.48	"Pippip"	26
"ID3"	"06/10/2014"	279	10	4	9	4.15	"Nyclei"	2
"ID3"	"06/10/2014"	279	10	7	6	7.1	"Pippip"	18
"ID3"	"07/10/2014"	280	10	20	22	-3.63	"Pippip"	41
"ID3"	"07/10/2014"	280	10	20	22	-3.63	"Pippip"	20
"ID3"	"07/10/2014"	280	10	20	24	-3.6	"Pippip"	4
"ID3"	"07/10/2014"	280	10	20	24	-3.6	"Pippip"	3
"ID3"	"07/10/2014"	280	10	20	39	-3.35	"Hypsav"	12
"ID3"	"07/10/2014"	280	10	20	39	-3.35	"Hypsav"	25
"ID3"	"07/10/2014"	280	10	20	39	-3.35	"Hypsav"	10
"ID3"	"07/10/2014"	280	10	21	3	-2.95	"Pippip"	1
"ID3"	"07/10/2014"	280	10	21	3	-2.95	"Pippip"	33
"ID3"	"07/10/2014"	280	10	21	3	-2.95	"Pippip"	30
"ID3"	"07/10/2014"	280	10	21	10	-2.83	"Pippip"	24
"ID3"	"07/10/2014"	280	10	21	10	-2.83	"Pippip"	24
"ID3"	"07/10/2014"	280	10	21	10	-2.83	"Pippip"	6
"ID3"	"07/10/2014"	280	10	21	10	-2.83	"Pippip"	33
"ID3"	"07/10/2014"	280	10	21	10	-2.83	"Pippip"	9
"ID3"	"07/10/2014"	280	10	21	18	-2.7	"Pippip"	13
"ID3"	"07/10/2014"	280	10	21	18	-2.7	"Pippip"	25
"ID3"	"07/10/2014"	280	10	21	18	-2.7	"Pippip"	2
"ID3"	"07/10/2014"	280	10	21	42	-2.3	"Pippip"	18
"ID3"	"07/10/2014"	280	10	21	42	-2.3	"Pippip"	10
"ID3"	"07/10/2014"	280	10	21	47	-2.22	"Pippip"	9
"ID3"	"07/10/2014"	280	10	21	47	-2.22	"Pippip"	58
"ID3"	"07/10/2014"	280	10	21	47	-2.22	"Pippip"	8
"ID3"	"07/10/2014"	280	10	22	1	-1.98	"Minsch"	7
"ID3"	"07/10/2014"	280	10	22	10	-1.83	"Pippip"	11
"ID3"	"07/10/2014"	280	10	22	10	-1.83	"Pippip"	14
"ID3"	"07/10/2014"	280	10	22	30	-1.5	"Pippip"	2
"ID3"	"07/10/2014"	280	10	22	30	-1.5	"Pippip"	40
"ID3"	"07/10/2014"	280	10	22	30	-1.5	"Pippip"	51
"ID3"	"07/10/2014"	280	10	23	11	-0.82	"Nyclei"	3
"ID3"	"07/10/2014"	280	10	23	24	-0.600000000000001	"Rhifer"	15
"ID3"	"07/10/2014"	280	10	23	24	-0.600000000000001	"Rhifer"	1
"ID3"	"07/10/2014"	280	10	23	31	-0.48	"Rhihip"	23
"ID3"	"07/10/2014"	280	10	23	32	-0.469999999999999	"Pippip"	23
"ID3"	"07/10/2014"	280	10	23	36	-0.399999999999999	"Pippip"	7
"ID3"	"07/10/2014"	280	10	23	54	-0.100000000000001	"Pipkuh"	24
"ID3"	"07/10/2014"	280	10	23	54	-0.100000000000001	"Pipkuh"	23
"ID4"	"02/10/2014"	275	10	19	50	-4.17	"Barbar"	25
"ID4"	"02/10/2014"	275	10	19	52	-4.13	"Barbar"	14
"ID4"	"02/10/2014"	275	10	19	53	-4.12	"Barbar"	17
"ID4"	"02/10/2014"	275	10	19	54	-4.1	"Barbar"	18
"ID4"	"02/10/2014"	275	10	19	54	-4.1	"Barbar"	10
"ID4"	"02/10/2014"	275	10	20	2	-3.97	"Pippip"	6
"ID4"	"02/10/2014"	275	10	20	2	-3.97	"Pippip"	13
"ID4"	"02/10/2014"	275	10	20	2	-3.97	"Barbar"	25
"ID4"	"02/10/2014"	275	10	20	2	-3.97	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	3	-3.95	"Barbar"	22
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	16
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	38
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	33
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	24
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	19
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	25
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	13
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	32
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	34
"ID4"	"02/10/2014"	275	10	20	4	-3.93	"Pippip"	39
"ID4"	"02/10/2014"	275	10	20	5	-3.92	"Pippip"	9
"ID4"	"02/10/2014"	275	10	20	5	-3.92	"Pippip"	42
"ID4"	"02/10/2014"	275	10	20	5	-3.92	"Pippip"	30
"ID4"	"02/10/2014"	275	10	20	5	-3.92	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	12
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	11
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	1
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	8
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	17
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	16
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	20
"ID4"	"02/10/2014"	275	10	20	9	-3.85	"Pippip"	18
"ID4"	"02/10/2014"	275	10	20	10	-3.83	"Pippip"	23
"ID4"	"02/10/2014"	275	10	20	10	-3.83	"Pippip"	11
"ID4"	"02/10/2014"	275	10	20	10	-3.83	"Pippip"	8
"ID4"	"02/10/2014"	275	10	20	10	-3.83	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	5
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	30
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	33
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	27
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	20
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	44
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	19
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	13
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	2
"ID4"	"02/10/2014"	275	10	20	16	-3.73	"Pipkuh"	21
"ID4"	"02/10/2014"	275	10	20	17	-3.72	"Pipkuh"	24
"ID4"	"02/10/2014"	275	10	20	17	-3.72	"Pipkuh"	28
"ID4"	"02/10/2014"	275	10	20	17	-3.72	"Pipkuh"	25
"ID4"	"02/10/2014"	275	10	20	17	-3.72	"Pipkuh"	23
"ID4"	"02/10/2014"	275	10	20	17	-3.72	"Pipkuh"	28
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	35
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	31
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	29
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	26
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	5
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	17
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	12
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	21
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	19
"ID4"	"02/10/2014"	275	10	20	18	-3.7	"Pipkuh"	6
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	2
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	24
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	30
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	20
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	1
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	8
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	4
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	25
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	19
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	1
"ID4"	"02/10/2014"	275	10	20	19	-3.68	"Pipkuh"	19
"ID4"	"02/10/2014"	275	10	20	20	-3.67	"Pipkuh"	5
"ID4"	"02/10/2014"	275	10	20	20	-3.67	"Pipkuh"	31
"ID4"	"02/10/2014"	275	10	20	20	-3.67	"Pipkuh"	28
"ID4"	"02/10/2014"	275	10	20	20	-3.67	"Pipkuh"	18
"ID4"	"02/10/2014"	275	10	20	20	-3.67	"Pipkuh"	9
"ID4"	"02/10/2014"	275	10	20	20	-3.67	"Pippip"	5
"ID4"	"02/10/2014"	275	10	20	20	-3.67	"Pipkuh"	7
"ID4"	"02/10/2014"	275	10	20	21	-3.65	"Pipkuh"	6
"ID4"	"02/10/2014"	275	10	20	21	-3.65	"Pipkuh"	4
"ID4"	"02/10/2014"	275	10	20	21	-3.65	"Pipkuh"	6
"ID4"	"02/10/2014"	275	10	20	21	-3.65	"Pipkuh"	11
"ID4"	"02/10/2014"	275	10	20	21	-3.65	"Pipkuh"	6
"ID4"	"02/10/2014"	275	10	20	21	-3.65	"Pipkuh"	23
"ID4"	"02/10/2014"	275	10	20	21	-3.65	"Pipkuh"	13
"ID4"	"02/10/2014"	275	10	20	22	-3.63	"Pipkuh"	3
"ID4"	"02/10/2014"	275	10	20	22	-3.63	"Pipkuh"	22
"ID4"	"02/10/2014"	275	10	20	22	-3.63	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	22	-3.63	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	23	-3.62	"Pippip"	3
"ID4"	"02/10/2014"	275	10	20	23	-3.62	"Pipkuh"	16
"ID4"	"02/10/2014"	275	10	20	23	-3.62	"Pipkuh"	15
"ID4"	"02/10/2014"	275	10	20	23	-3.62	"Pipkuh"	6
"ID4"	"02/10/2014"	275	10	20	23	-3.62	"Pipkuh"	7
"ID4"	"02/10/2014"	275	10	20	23	-3.62	"Pipkuh"	18
"ID4"	"02/10/2014"	275	10	20	23	-3.62	"Pipkuh"	8
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	9
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	15
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	16
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	19
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	9
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	20
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	12
"ID4"	"02/10/2014"	275	10	20	24	-3.6	"Pipkuh"	11
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	8
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	29
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	24
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	7
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	29
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	11
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	1
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	13
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	18
"ID4"	"02/10/2014"	275	10	20	25	-3.58	"Pipkuh"	9
"ID4"	"02/10/2014"	275	10	20	26	-3.57	"Pipkuh"	14
"ID4"	"02/10/2014"	275	10	20	26	-3.57	"Pipkuh"	25
"ID4"	"02/10/2014"	275	10	20	26	-3.57	"Pipkuh"	26
"ID4"	"02/10/2014"	275	10	20	26	-3.57	"Pipkuh"	2
"ID4"	"02/10/2014"	275	10	20	26	-3.57	"Pipkuh"	13
"ID4"	"02/10/2014"	275	10	20	26	-3.57	"Pipkuh"	28
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	15
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	7
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	23
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	15
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	8
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	16
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	21
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pipkuh"	24
"ID4"	"02/10/2014"	275	10	20	27	-3.55	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	28	-3.53	"Pipkuh"	13
"ID4"	"02/10/2014"	275	10	20	28	-3.53	"Pipkuh"	27
"ID4"	"02/10/2014"	275	10	20	28	-3.53	"Pipkuh"	20
"ID4"	"02/10/2014"	275	10	20	28	-3.53	"Pipkuh"	6
"ID4"	"02/10/2014"	275	10	20	28	-3.53	"Pipkuh"	7
"ID4"	"02/10/2014"	275	10	20	28	-3.53	"Pipkuh"	13
"ID4"	"02/10/2014"	275	10	20	29	-3.52	"Pipkuh"	1
"ID4"	"02/10/2014"	275	10	20	29	-3.52	"Pipkuh"	13
"ID4"	"02/10/2014"	275	10	20	29	-3.52	"Pipkuh"	9
"ID4"	"02/10/2014"	275	10	20	30	-3.5	"Pipkuh"	16
"ID4"	"02/10/2014"	275	10	20	30	-3.5	"Pipkuh"	12
"ID4"	"02/10/2014"	275	10	20	30	-3.5	"Pipkuh"	36
"ID4"	"02/10/2014"	275	10	20	30	-3.5	"Pipkuh"	4
"ID4"	"02/10/2014"	275	10	20	30	-3.5	"Pipkuh"	19
"ID4"	"02/10/2014"	275	10	20	31	-3.48	"Pipkuh"	23
"ID4"	"02/10/2014"	275	10	20	31	-3.48	"Pipkuh"	4
"ID4"	"02/10/2014"	275	10	20	31	-3.48	"Pippip"	10
"ID4"	"02/10/2014"	275	10	20	31	-3.48	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	32	-3.47	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	32	-3.47	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	32	-3.47	"Pippip"	1
"ID4"	"02/10/2014"	275	10	20	34	-3.43	"Pippip"	11
"ID4"	"02/10/2014"	275	10	20	34	-3.43	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	34	-3.43	"Pippip"	3
"ID4"	"02/10/2014"	275	10	20	35	-3.42	"Pippip"	9
"ID4"	"02/10/2014"	275	10	20	35	-3.42	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	35	-3.42	"Pippip"	3
"ID4"	"02/10/2014"	275	10	20	35	-3.42	"Pippip"	3
"ID4"	"02/10/2014"	275	10	20	36	-3.4	"Pippip"	6
"ID4"	"02/10/2014"	275	10	20	36	-3.4	"Pippip"	10
"ID4"	"02/10/2014"	275	10	20	36	-3.4	"Pippip"	12
"ID4"	"02/10/2014"	275	10	20	36	-3.4	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	36	-3.4	"Pippip"	6
"ID4"	"02/10/2014"	275	10	20	36	-3.4	"Pippip"	8
"ID4"	"02/10/2014"	275	10	20	36	-3.4	"Pippip"	11
"ID4"	"02/10/2014"	275	10	20	37	-3.38	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	37	-3.38	"Pippip"	1
"ID4"	"02/10/2014"	275	10	20	37	-3.38	"Pippip"	6
"ID4"	"02/10/2014"	275	10	20	37	-3.38	"Pippip"	15
"ID4"	"02/10/2014"	275	10	20	37	-3.38	"Pippip"	24
"ID4"	"02/10/2014"	275	10	20	37	-3.38	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	37	-3.38	"Pippip"	6
"ID4"	"02/10/2014"	275	10	20	38	-3.37	"Pippip"	3
"ID4"	"02/10/2014"	275	10	20	38	-3.37	"Pippip"	9
"ID4"	"02/10/2014"	275	10	20	39	-3.35	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	39	-3.35	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	39	-3.35	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	39	-3.35	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	39	-3.35	"Pippip"	8
"ID4"	"02/10/2014"	275	10	20	39	-3.35	"Pippip"	1
"ID4"	"02/10/2014"	275	10	20	40	-3.33	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	40	-3.33	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	45	-3.25	"Pippip"	11
"ID4"	"02/10/2014"	275	10	20	45	-3.25	"Rhihip"	4
"ID4"	"02/10/2014"	275	10	20	45	-3.25	"Rhihip"	6
"ID4"	"02/10/2014"	275	10	20	47	-3.22	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	47	-3.22	"Pippip"	5
"ID4"	"02/10/2014"	275	10	20	47	-3.22	"Pippip"	3
"ID4"	"02/10/2014"	275	10	20	47	-3.22	"Pippip"	20
"ID4"	"02/10/2014"	275	10	20	47	-3.22	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	47	-3.22	"Pippip"	10
"ID4"	"02/10/2014"	275	10	20	47	-3.22	"Pippip"	5
"ID4"	"02/10/2014"	275	10	20	48	-3.2	"Pippip"	22
"ID4"	"02/10/2014"	275	10	20	48	-3.2	"Pippip"	11
"ID4"	"02/10/2014"	275	10	20	48	-3.2	"Pippip"	5
"ID4"	"02/10/2014"	275	10	20	48	-3.2	"Pippip"	5
"ID4"	"02/10/2014"	275	10	20	50	-3.17	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	50	-3.17	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	51	-3.15	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	51	-3.15	"Pippip"	5
"ID4"	"02/10/2014"	275	10	20	51	-3.15	"Pippip"	14
"ID4"	"02/10/2014"	275	10	20	51	-3.15	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	51	-3.15	"Pippip"	7
"ID4"	"02/10/2014"	275	10	20	51	-3.15	"Pippip"	5
"ID4"	"02/10/2014"	275	10	20	52	-3.13	"Pippip"	2
"ID4"	"02/10/2014"	275	10	20	52	-3.13	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	52	-3.13	"Pippip"	1
"ID4"	"02/10/2014"	275	10	20	53	-3.12	"Pippip"	4
"ID4"	"02/10/2014"	275	10	20	54	-3.1	"Barbar"	21
